hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
641,2307600,7601183,1835,748,0,0,9,1826,0,0,0,0,0,0,100,0,5074,48551942,939,26271743,935,4,935,0,0,0,0,0,0,100,0,2300,786,786,0,0,786,1514,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139373,177317,8.16249e+07
642,2311200,7613682,12499,7286,1,1,88,12409,1,1,0,1,8.00064e-05,8.00064e-05,99.992,0.00800064,50227,48579638,14844,26286587,14553,289,14551,2,2,0,2,0.000134735,0.000134735,99.9865,0.0134735,22884,12852,12852,0,0,12852,10031,0,0,0,0,0,3,0,0,100,0,7.46361e-05,7.46361e-05,99.976,0.0109717,141074,171939,8.08276e+07
643,2314800,7637583,23901,16849,0,3,387,23511,0,3,0,3,0,0.000125518,100,0.0125518,81750,48619197,20678,26307265,20303,371,20297,4,6,0,6,0.000193442,0.000290163,99.9807,0.0290163,37171,18881,18881,0,0,18881,18288,0,0,0,0,0,9,0,0,100,0,6.30318e-05,0.000141822,99.9833,0.0201889,142496,173216,8.11996e+07
644,2318400,7695315,57732,29642,9,30,2099,55591,10,32,2,28,0.000173214,0.000554285,99.9827,0.0554285,150342,48667681,24232,26331497,23745,483,23741,4,4,1,3,0.000165071,0.000165071,99.9835,0.0165071,68378,24252,24261,0,0,24252,44093,0,0,0,0,3,31,0,0,100,0,0.000131807,0.000338932,99.9758,0.0439217,141980,169782,8.04805e+07
645,2322000,7753622,58307,29841,3,15,2068,56221,3,15,6,9,5.14518e-05,0.000257259,99.9949,0.0257259,176350,48740877,37882,26369379,36538,1340,36532,4,6,1,5,0.000105591,0.000158387,99.9894,0.0158387,80161,35314,35316,0,0,35314,44833,0,0,0,0,7,14,0,0,100,0,5.32307e-05,0.000159692,99.988,0.021832,143202,168137,8.07689e+07
646,2325600,7757159,3537,2759,0,0,17,3520,0,0,0,0,0,0,100,0,29414,48763844,12513,26381892,12131,379,12127,3,4,0,4,0.000239751,0.000319668,99.976,0.0319668,13364,10454,10454,0,0,10454,2910,0,0,0,0,0,4,0,0,100,0,0.00011319,0.000150921,99.9152,0.0249221,144879,168045,8.07243e+07
647,2329200,7762265,5106,3049,0,0,49,5057,0,0,0,0,0,0,100,0,42751,48797220,18250,26400142,17437,809,17430,4,7,1,6,0.000219178,0.000383562,99.9781,0.0383562,19395,15126,15126,0,0,15126,4269,0,0,0,0,1,6,0,0,100,0,0.000103945,0.000181903,99.9217,0.0299709,147190,168255,8.07463e+07
648,2332800,7765424,3159,2556,0,0,54,3105,0,0,0,0,0,0,100,0,31570,48823031,14063,26414205,13579,481,13578,3,1,1,0,0.000213326,7.11086e-05,99.9787,0.00711086,14348,11748,11748,0,0,11748,2600,0,0,0,0,1,0,0,0,100,0,0.000103555,3.45185e-05,99.905,0.00580653,149021,167601,8.06043e+07
649,2336400,7767959,2535,1396,0,0,36,2499,0,0,0,0,0,0,100,0,23680,48842076,10366,26424571,9919,444,9909,3,10,1,9,0.000289408,0.000964692,99.9711,0.0964692,10779,8679,8679,0,0,8679,2100,0,0,0,0,1,9,0,0,100,0,0.000139018,0.000463392,99.8817,0.0775134,150261,166163,8.03013e+07
650,2340000,7770424,2465,1802,0,0,35,2430,0,0,0,0,0,0,100,0,28382,48865976,13034,26437605,12345,685,12345,4,0,0,0,0.00030689,0,99.9693,0,12883,10866,10866,0,0,10866,2017,0,0,0,0,0,0,0,0,100,0,0.000151716,0,99.8377,0,151740,165900,8.02505e+07
651,2343600,7773328,2904,1329,1,0,24,2879,1,0,0,0,0.000344353,0,99.9656,0,18193,48878899,7031,26444636,6758,272,6757,1,1,1,0,0.000142227,0.000142227,99.9858,0.0142227,8258,5892,5893,0,0,5892,2365,0,0,0,0,1,0,0,0,100,0,0.000126366,6.31832e-05,99.9311,0.0100654,152605,164155,7.9904e+07
652,2347200,7779625,6297,3050,0,0,50,6247,0,0,0,0,0,0,100,0,31603,48898987,10947,26455583,10815,131,10814,1,1,0,1,9.13492e-05,9.13492e-05,99.9909,0.00913492,14359,9141,9141,0,0,9141,5218,0,0,0,0,0,1,0,0,100,0,3.79003e-05,3.79003e-05,99.9841,0.00579912,154279,163394,7.97531e+07
653,2350800,7780219,594,418,0,0,2,592,0,0,0,0,0,0,100,0,3910,48901808,1538,26457121,1523,15,1523,0,0,0,0,0,0,100,0,1778,1283,1283,0,0,1283,495,0,0,0,0,0,0,0,0,100,0,0,0,100,0,154519,161651,7.93843e+07
654,2354400,7783349,3130,1308,0,0,5,3125,0,0,0,0,0,0,100,0,21345,48917424,8503,26465624,8044,458,8042,1,2,0,2,0.000117606,0.000235211,99.9882,0.0235211,9712,7113,7113,0,0,7113,2599,0,0,0,0,0,2,0,0,100,0,5.33447e-05,0.000106689,99.968,0.0171925,155450,157613,7.85057e+07
655,2358000,7798227,14878,8525,2,0,409,14467,2,0,0,0,0.000134427,0,99.9866,0,57278,48948308,16388,26482012,15782,605,15781,1,1,1,0,6.10203e-05,6.10203e-05,99.9939,0.00610203,26012,14496,14497,0,0,14496,11515,0,0,0,0,1,0,0,0,100,0,6.55566e-05,2.18522e-05,99.9798,0.00319836,156735,158856,7.88545e+07
656,2361600,7803117,4890,2419,1,1,58,4830,1,1,0,1,0.000204499,0.000204499,99.9796,0.0204499,12987,48952644,2215,26484227,2168,46,2168,1,0,0,0,0.000451467,0,99.9549,0,5882,2121,2121,0,0,2121,3760,0,0,0,0,0,1,0,0,100,0,0.000216779,0.000108389,99.9591,0.0140746,156782,158862,7.89173e+07
657,2365200,7820169,17052,9004,4,0,440,16608,4,0,0,0,0.000234577,0,99.9765,0,60095,48982502,15745,26499972,14972,770,14972,3,0,0,0,0.000190537,0,99.9809,0,27298,14113,14116,0,0,14113,13182,0,0,0,0,0,0,0,0,100,0,0.000149222,0,99.959,0,157638,155069,7.84046e+07
658,2368800,7826689,6520,2484,1,0,89,6430,1,0,0,0,0.000153374,0,99.9847,0,26349,48997049,7844,26507816,7575,264,7575,5,0,0,0,0.00063743,0,99.9363,0,11985,6703,6703,0,0,6703,5282,0,0,0,0,0,0,0,0,100,0,0.000284806,0,99.908,0,158510,152502,7.79066e+07
659,2372400,7853098,26409,16317,0,0,441,25968,0,0,0,0,0,0,100,0,75396,49025886,14703,26522519,14482,221,14482,0,0,0,0,0,0,100,0,34284,14134,14134,0,0,14134,20150,0,0,0,0,0,0,0,0,100,0,0,0,100,0,158858,149970,7.73405e+07
660,2376000,7926242,73144,33647,60,0,2540,70541,63,0,0,0,0.000861315,0,99.9139,0,204797,49100950,38493,26561012,37368,1090,37368,35,0,0,0,0.000909256,0,99.9091,0,93160,36571,36621,0,0,36571,56539,0,0,0,0,0,0,0,0,100,0,0.000661233,0,99.866,0,159605,143759,7.65386e+07
661,2379600,7941015,14773,9637,10,0,304,14458,11,0,0,0,0.000744602,0,99.9255,0,50636,49125387,12819,26573831,12558,244,12558,17,0,0,0,0.00132616,0,99.8674,0,23044,11618,11626,0,0,11618,11418,0,0,0,0,0,0,0,0,100,0,0.000714104,0,99.8105,0,160537,139064,7.57429e+07
662,2383200,7998973,57958,27069,21,0,1885,56052,21,0,0,0,0.000362331,0,99.9638,0,167065,49189395,33171,26607002,31770,1386,31770,15,0,0,0,0.000452202,0,99.9548,0,75936,30837,30849,0,0,30837,45087,0,0,0,0,0,0,0,0,100,0,0.000295164,0,99.9379,0,161458,137958,7.59931e+07
663,2386800,8060397,61424,28054,45,0,1488,59889,47,0,0,0,0.000765173,0,99.9235,0,209346,49288847,52859,26659861,50647,2143,50647,69,0,0,0,0.00130536,0,99.8695,0,95063,46593,46623,0,0,46593,48440,0,0,0,0,0,0,0,0,100,0,0.000721052,0,99.8111,0,165482,141615,7.69725e+07
664,2390400,8090340,29943,17236,37,0,864,29040,39,0,0,0,0.00130247,0,99.8698,0,94863,49330566,21735,26681596,21155,554,21155,26,0,0,0,0.00119623,0,99.8804,0,43185,19984,20007,0,0,19984,23178,0,0,0,0,0,0,0,0,100,0,0.000907036,0,99.7829,0,166630,142646,7.73344e+07
665,2394000,8097360,7020,2583,0,0,4,7016,0,0,0,0,0,0,100,0,37665,49355323,13537,26695133,12936,578,12936,23,0,0,0,0.00169905,0,99.8301,0,17108,11220,11220,0,0,11220,5888,0,0,0,0,0,0,0,0,100,0,0.000723794,0,99.6724,0,168346,140002,7.68189e+07
666,2397600,8177460,80100,26396,44,0,1094,78961,45,0,0,0,0.000561798,0,99.9438,0,266746,49477220,65541,26760674,63074,2376,63074,91,0,0,0,0.00138844,0,99.8612,0,121105,56356,56385,0,0,56356,64720,0,0,0,0,0,0,0,0,100,0,0.000673277,0,99.8302,0,175035,144916,7.79404e+07
667,2401200,8245345,67885,24812,39,0,1256,66588,41,0,0,0,0.000603963,0,99.9396,0,173911,49528391,26778,26787452,26022,743,26022,13,0,0,0,0.000485473,0,99.9515,0,79248,24393,24425,0,0,24393,54823,0,0,0,0,0,0,0,0,100,0,0.000453568,0,99.9204,0,176632,143442,7.75087e+07
668,2404800,8294612,49267,20986,45,1,1767,47452,47,1,0,1,0.000953985,2.02976e-05,99.9046,0.00202976,151470,49592867,33421,26820873,32146,1233,32146,42,0,0,0,0.00125669,0,99.8743,0,68782,31055,31079,0,0,31055,37702,0,0,0,0,0,1,0,0,100,0,0.000782466,8.79175e-06,99.8194,0.00120937,177699,142523,7.74929e+07
669,2408400,8302915,8303,3797,0,0,92,8211,0,0,0,0,0,0,100,0,63562,49641202,26284,26847157,25106,1144,25106,34,0,0,0,0.00129356,0,99.8706,0,28975,22051,22051,0,0,22051,6924,0,0,0,0,0,0,0,0,100,0,0.000600304,0,99.5905,0,180754,142182,7.73893e+07
670,2412000,8311391,8476,4762,0,0,102,8374,0,0,0,0,0,0,100,0,41849,49667562,14342,26861499,14125,211,14125,6,0,0,0,0.000418352,0,99.9582,0,19031,12018,12018,0,0,12018,7013,0,0,0,0,0,0,0,0,100,0,0.000172236,0,99.9292,0,182861,141586,7.7283e+07
671,2415600,8313883,2492,524,0,0,11,2481,0,0,0,0,0,0,100,0,11547,49674519,3795,26865294,3633,160,3633,2,0,0,0,0.000527009,0,99.9473,0,5260,3162,3162,0,0,3162,2098,0,0,0,0,0,0,0,0,100,0,0.000211663,0,99.9197,0,183332,142042,7.73791e+07
672,2419200,8320237,6354,486,0,0,14,6340,0,0,0,0,0,0,100,0,21383,49684312,5328,26870622,5017,297,5016,14,1,0,1,0.00262763,0.000187688,99.7372,0.0187688,9701,4465,4465,0,0,4465,5236,0,0,0,0,0,1,0,0,100,0,0.000867034,6.1931e-05,99.7797,0.00856018,183884,142607,7.75387e+07
673,2422800,8329768,9531,4843,0,1,33,9497,0,1,0,1,0,0.000104921,100,0.0104921,53478,49720322,19652,26890274,19098,554,19073,0,25,2,23,0,0.00127214,100,0.127214,24295,16358,16358,0,0,16358,7936,0,0,0,0,2,24,0,0,100,0,0,0.000570914,100,0.089093,74537,145321,7.80623e+07
674,2426400,8336902,7134,3559,0,4,70,7060,0,4,1,3,0,0.000560695,100,0.0560695,31798,49739367,10218,26900492,9741,477,9711,0,30,2,28,0,0.002936,100,0.2936,14446,8827,8827,0,0,8827,5619,0,0,0,0,3,31,0,0,100,0,0,0.00129875,100,0.195943,75451,146205,7.8263e+07
675,2430000,8343565,6663,4025,0,10,138,6515,0,10,0,10,0,0.00150083,100,0.150083,25369,49752866,7152,26907644,6990,162,6979,0,11,1,10,0,0.00153803,100,0.153803,11554,6347,6347,0,0,6347,5204,0,0,0,0,1,20,0,0,100,0,0,0.00104156,100,0.152009,76094,146834,7.83839e+07
676,2433600,8347172,3607,1979,0,0,13,3594,0,0,0,0,0,0,100,0,20273,49766505,7463,26915107,7308,155,7296,0,12,3,9,0,0.00160793,100,0.160793,9203,6176,6176,0,0,6176,3027,0,0,0,0,3,9,0,0,100,0,0,0.000695814,100,0.108401,77226,147343,7.84798e+07
677,2437200,8350933,3761,1284,0,0,14,3747,0,0,0,0,0,0,100,0,18683,49778278,6431,26921538,6194,237,6183,0,11,1,10,0,0.00171046,100,0.171046,8491,5342,5342,0,0,5342,3149,0,0,0,0,1,10,0,0,100,0,0,0.000708124,100,0.107928,78078,146169,7.82501e+07
678,2440800,8356970,6037,2041,0,5,83,5949,0,5,0,5,0,0.000828226,100,0.0828226,22713,49790076,6381,26927919,6088,293,6068,0,20,1,19,0,0.0031343,100,0.31343,10295,5417,5417,0,0,5417,4878,0,0,0,0,1,24,0,0,100,0,0,0.00140174,100,0.201321,78749,143782,7.77749e+07
679,2444400,8361366,4396,2896,0,5,52,4338,0,6,0,5,0,0.00136488,100,0.136488,21399,49803541,7275,26935194,7033,242,7019,0,14,2,12,0,0.0019244,100,0.19244,9728,6190,6190,0,0,6190,3535,0,0,0,0,2,17,0,0,100,0,0,0.00111976,100,0.171365,79592,141573,7.73531e+07
680,2448000,8364988,3622,2237,0,2,45,3575,0,2,1,1,0,0.000552181,100,0.0552181,14766,49811805,4435,26939629,4298,137,4290,0,8,2,6,0,0.00180383,100,0.180383,6709,3829,3829,0,0,3829,2879,0,0,0,0,3,7,0,0,100,0,0,0.000841326,100,0.124116,80061,136372,7.64619e+07
681,2451600,8368037,3049,783,0,0,18,3031,0,0,0,0,0,0,100,0,10813,49817059,2848,26942477,2722,126,2719,0,3,0,3,0,0.00105337,100,0.105337,4916,2406,2406,0,0,2406,2510,0,0,0,0,0,3,0,0,100,0,0,0.000361315,100,0.0508733,80377,135415,7.62998e+07
682,2455200,8379159,11122,8926,0,7,60,11055,0,7,0,7,0,0.000629383,100,0.0629383,42927,49840328,12266,26954743,12014,252,11988,0,26,1,25,0,0.00211968,100,0.211968,19539,11003,11003,0,0,11003,8535,0,0,0,0,1,32,0,0,100,0,0,0.000959553,100,0.141098,81388,133354,7.5992e+07
683,2458800,8385104,5945,1846,0,0,33,5911,0,1,0,0,0,0.000168209,100,0.0168209,16807,49846367,3239,26957982,3203,36,3200,0,3,1,2,0,0.000926212,100,0.0926212,7623,2800,2800,0,0,2800,4822,0,0,0,0,1,2,0,0,100,0,0,0.000333778,100,0.043554,81791,130832,7.55545e+07
684,2462400,8391084,5980,2660,0,0,125,5855,0,0,0,0,0,0,100,0,20139,49855797,5002,26962984,4837,165,4836,0,1,0,1,0,0.00019992,100,0.019992,9157,4428,4428,0,0,4428,4729,0,0,0,0,0,1,0,0,100,0,0,6.48929e-05,100,0.00910581,82200,130220,7.54121e+07
685,2466000,8393653,2569,1340,0,0,39,2530,0,0,0,0,0,0,100,0,11912,49863043,3929,26966913,3724,205,3717,0,7,1,6,0,0.00178162,100,0.178162,5414,3317,3317,0,0,3317,2097,0,0,0,0,1,6,0,0,100,0,0,0.000713194,100,0.107725,82607,125787,7.46312e+07
686,2469600,8394376,723,273,0,0,6,717,0,0,0,0,0,0,100,0,2355,49864071,567,26967480,560,7,560,0,0,0,0,0,0,100,0,1065,461,461,0,0,461,604,0,0,0,0,0,0,0,0,100,0,0,0,100,0,82706,122064,7.39215e+07
687,2473200,8399644,5268,1619,0,0,26,5242,0,0,0,0,0,0,100,0,20742,49875136,6039,26973519,5875,164,5867,0,8,0,8,0,0.00132472,100,0.132472,9435,5026,5026,0,0,5026,4409,0,0,0,0,0,8,0,0,100,0,0,0.000489806,100,0.0707526,83555,121686,7.38397e+07
688,2476800,8414153,14509,4732,0,24,345,14138,0,26,3,21,0,0.00179199,100,0.179199,42739,49891977,8841,26982360,8307,534,8286,0,21,1,20,0,0.0023753,100,0.23753,19389,8000,8000,0,0,8000,11375,0,0,0,0,4,41,0,0,100,0,0,0.0014992,100,0.201285,83862,120277,7.35344e+07
689,2480400,8424464,10311,6869,0,14,284,10013,0,14,1,13,0,0.00135777,100,0.135777,30981,49904824,6563,26988923,6405,158,6401,0,4,0,4,0,0.000609477,100,0.0609477,14107,6284,6284,0,0,6284,7813,0,0,0,0,1,17,0,0,100,0,0,0.000777269,100,0.106673,83983,119192,7.33208e+07
690,2484000,8430241,5777,2830,0,6,187,5584,0,6,0,6,0,0.0010386,100,0.10386,25346,49919925,8050,26996973,7532,518,7501,0,31,3,28,0,0.00385093,100,0.385093,11519,7051,7051,0,0,7051,4466,0,0,0,0,3,34,0,0,100,0,0,0.0017722,100,0.267592,84464,118895,7.3231e+07
691,2487600,8438399,8158,3540,0,7,167,7984,0,7,0,7,0,0.000858053,100,0.0858053,28516,49933836,7385,27004358,7197,188,7194,0,3,1,2,0,0.000406229,100,0.0406229,12973,6526,6526,0,0,6526,6442,0,0,0,0,1,9,0,0,100,0,0,0.000453124,100,0.0643376,85135,118673,7.32065e+07
692,2491200,8441152,2753,1365,0,2,73,2678,0,2,0,2,0,0.00072648,100,0.072648,13670,49942526,4683,27009041,4476,207,4467,0,9,0,9,0,0.00192185,100,0.192185,6234,4007,4007,0,0,4007,2226,0,0,0,0,0,11,0,0,100,0,0,0.000961286,100,0.147929,85604,118125,7.30974e+07
693,2494800,8444953,3801,850,0,0,15,3786,0,0,0,0,0,0,100,0,13409,49948958,3497,27012538,3327,170,3321,0,6,1,5,0,0.00171576,100,0.171576,6111,2935,2935,0,0,2935,3176,0,0,0,0,1,5,0,0,100,0,0,0.000586338,100,0.0822143,85996,117356,7.29387e+07
694,2498400,8449064,4111,248,0,0,20,4091,0,0,0,0,0,0,100,0,12525,49953947,2713,27015251,2509,204,2503,0,6,1,5,0,0.00221157,100,0.221157,5701,2276,2276,0,0,2276,3425,0,0,0,0,1,5,0,0,100,0,0,0.000659341,100,0.087925,86229,116378,7.27248e+07
695,2502000,8452644,3580,1524,0,11,225,3344,0,11,0,11,0,0.00307263,100,0.307263,18413,49966168,6475,27021726,6014,460,5984,1,30,2,28,0.00015444,0.0046332,99.9846,0.46332,8358,5746,5746,0,0,5746,2610,0,0,0,0,2,39,0,0,100,0,6.32871e-05,0.00259477,99.9721,0.407757,86497,115824,7.26277e+07
696,2505600,8467677,15033,6785,1,35,745,14251,1,36,1,34,6.65203e-05,0.00239473,99.9933,0.239473,44158,49983956,9047,27030773,8580,466,8564,1,16,0,16,0.000110534,0.00176854,99.989,0.176854,20078,8741,8741,0,0,8741,11314,0,0,0,0,1,50,0,0,100,0,6.09366e-05,0.00158435,99.9867,0.215947,86336,114223,7.23008e+07
697,2509200,8480263,12586,7031,0,4,298,12284,0,4,0,4,0,0.000317813,100,0.0317813,35471,49997134,6747,27037520,6583,164,6583,0,0,0,0,0,0,100,0,16138,6431,6431,0,0,6431,9704,0,0,0,0,0,4,0,0,100,0,0,0.000155255,100,0.02069,86488,113129,7.21268e+07
698,2512800,8489981,9718,4249,0,1,194,9523,0,1,0,1,0,0.000102902,100,0.0102902,27683,50007320,5353,27042873,5163,190,5162,0,1,0,1,0,0.000186811,100,0.0186811,12612,4833,4833,0,0,4833,7779,0,0,0,0,0,2,0,0,100,0,0,0.000100482,100,0.0132705,86818,112946,7.21382e+07
699,2516400,8496518,6537,2099,0,0,92,6445,0,0,0,0,0,0,100,0,20370,50015801,4568,27047441,4330,238,4327,0,3,0,3,0,0.000656743,100,0.0656743,9265,3913,3913,0,0,3913,5352,0,0,0,0,0,3,0,0,100,0,0,0.00019976,100,0.0270149,87235,113335,7.22177e+07
700,2520000,8501497,4979,1535,0,0,28,4951,0,0,0,0,0,0,100,0,20647,50027349,6279,27053720,5950,329,5945,0,5,0,5,0,0.000796305,100,0.0796305,9389,5269,5269,0,0,5269,4120,0,0,0,0,0,5,0,0,100,0,0,0.000302535,100,0.0444129,87916,114011,7.2353e+07
701,2523600,8502955,1458,489,0,0,15,1443,0,0,0,0,0,0,100,0,7929,50032599,2874,27056594,2672,202,2671,0,1,0,1,0,0.000347947,100,0.0347947,3597,2376,2376,0,0,2376,1221,0,0,0,0,0,1,0,0,100,0,0,0.000149076,100,0.023084,88212,114306,7.24e+07
702,2527200,8504581,1626,588,0,0,5,1621,0,0,0,0,0,0,100,0,9448,50039080,3535,27060129,3314,221,3313,0,1,0,1,0,0.000282885,100,0.0282885,4287,2946,2946,0,0,2946,1341,0,0,0,0,0,1,0,0,100,0,0,0.00012335,100,0.0193761,88580,114673,7.24686e+07
703,2530800,8506167,1586,768,0,0,5,1581,0,0,0,0,0,0,100,0,7183,50043350,2345,27062474,2332,13,2332,0,0,0,0,0,0,100,0,3252,1925,1925,0,0,1925,1327,0,0,0,0,0,0,0,0,100,0,0,0,100,0,88987,115080,7.25398e+07
704,2534400,8507006,839,454,0,0,20,819,0,0,0,0,0,0,100,0,5187,50046998,1982,27064456,1894,88,1891,0,3,1,2,0,0.00151362,100,0.151362,2366,1666,1666,0,0,1666,700,0,0,0,0,1,2,0,0,100,0,0,0.000668598,100,0.106345,89215,115305,7.25816e+07
705,2538000,8508691,1685,1189,0,0,8,1677,0,0,0,0,0,0,100,0,11596,50055498,4659,27069115,4505,154,4501,0,4,1,3,0,0.000858553,100,0.0858553,5252,3841,3841,0,0,3841,1411,0,0,0,0,1,3,0,0,100,0,0,0.000392734,100,0.0630517,89879,115963,7.26967e+07
706,2541600,8512355,3664,2764,0,0,97,3567,0,0,0,0,0,0,100,0,17915,50066833,6102,27075217,5894,206,5887,2,7,2,5,0.000327761,0.00114716,99.9672,0.114716,8149,5233,5233,0,0,5233,2916,0,0,0,0,2,5,0,0,100,0,0.000133342,0.000466698,99.9454,0.0716772,90540,113905,7.23536e+07
707,2545200,8517548,5193,4369,0,2,62,5129,0,2,0,2,0,0.000385134,100,0.0385134,17890,50075520,4570,27079787,4530,40,4527,0,3,1,2,0,0.000656455,100,0.0656455,8127,4117,4117,0,0,4117,4008,0,0,0,0,1,4,0,0,100,0,0,0.000360231,100,0.0512138,90953,113057,7.21889e+07
708,2548800,8520655,3107,2323,0,1,38,3068,0,1,0,1,0,0.000321854,100,0.0321854,12486,50082433,3714,27083501,3663,51,3661,0,2,0,2,0,0.000538503,100,0.0538503,5665,3199,3199,0,0,3199,2466,0,0,0,0,0,3,0,0,100,0,0,0.000299401,100,0.0439818,91417,113402,7.22713e+07
709,2552400,8521105,450,275,0,0,6,444,0,0,0,0,0,0,100,0,5168,50086777,2389,27085890,2224,165,2222,0,2,0,2,0,0.00083717,100,0.083717,2329,1955,1955,0,0,1955,374,0,0,0,0,0,2,0,0,100,0,0,0.000417188,100,0.0704473,91686,108724,7.12981e+07
710,2556000,8523084,1979,1669,0,0,1,1978,0,0,0,0,0,0,100,0,9716,50092881,3327,27089217,3294,33,3294,0,0,0,0,0,0,100,0,4410,2777,2777,0,0,2777,1633,0,0,0,0,0,0,0,0,100,0,0,0,100,0,92203,105243,7.05614e+07
711,2559600,8528328,5244,1475,0,0,54,5190,0,0,0,0,0,0,100,0,17331,50100689,4227,27093444,4111,116,4109,0,2,0,2,0,0.000473149,100,0.0473149,7860,3581,3581,0,0,3581,4279,0,0,0,0,0,2,0,0,100,0,0,0.000153233,100,0.0211171,92733,102079,6.9908e+07
712,2563200,8533082,4754,2901,0,0,42,4712,0,0,0,0,0,0,100,0,14685,50106913,3257,27096701,3207,50,3207,0,0,0,0,0,0,100,0,6674,2967,2967,0,0,2967,3707,0,0,0,0,0,0,0,0,100,0,0,0,100,0,92973,102267,6.99662e+07
713,2566800,8545213,12131,5608,0,3,309,11817,0,5,0,3,0,0.000412167,100,0.0412167,35765,50121033,7348,27104049,7077,270,7075,1,2,0,2,0.000136091,0.000272183,99.9864,0.0272183,16286,6772,6772,0,0,6772,9511,0,0,0,0,0,5,0,0,100,0,3.80938e-05,0.000266657,99.9918,0.0359361,93278,99771,6.94726e+07
714,2570400,8551021,5808,1744,0,0,106,5702,0,0,0,0,0,0,100,0,16919,50127422,3398,27107447,3243,155,3243,0,0,0,0,0,0,100,0,7713,2991,2991,0,0,2991,4722,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93530,94901,6.8478e+07
715,2574000,8573494,22473,10832,2,0,723,21748,2,0,0,0,8.89957e-05,0,99.9911,0,61452,50148972,10987,27118434,10659,326,10659,2,0,0,0,0.000182033,0,99.9818,0,27992,10563,10564,0,0,10563,17428,0,0,0,0,0,0,0,0,100,0,9.08616e-05,0,99.9822,0,93625,93839,6.87546e+07
716,2577600,8580960,7466,3557,0,0,233,7233,0,0,0,0,0,0,100,0,30768,50166451,9308,27127742,8768,539,8768,1,0,0,0,0.000107434,0,99.9893,0,13994,8171,8171,0,0,8171,5823,0,0,0,0,0,0,0,0,100,0,4.00882e-05,0,99.9866,0,94222,93664,6.87267e+07
717,2581200,8595704,14744,5046,1,0,611,14132,1,0,0,0,6.78242e-05,0,99.9932,0,43517,50183829,9009,27136751,8378,630,8377,1,1,0,1,0.000111,0.000111,99.9889,0.0111,19764,8369,8370,0,0,8369,11394,0,0,0,0,0,1,0,0,100,0,6.22626e-05,3.11313e-05,99.9864,0.00420999,94230,92452,6.8575e+07
718,2584800,8605269,9565,4456,1,0,83,9481,1,0,0,0,0.000104548,0,99.9895,0,38470,50204971,11411,27148162,11103,308,11103,0,0,0,0,0,0,100,0,17494,9731,9732,0,0,9731,7762,0,0,0,0,0,0,0,0,100,0,3.25659e-05,0,99.9895,0,95601,92386,6.86255e+07
719,2588400,8606601,1332,769,0,0,14,1318,0,0,0,0,0,0,100,0,14911,50217442,6778,27154940,6322,452,6322,4,0,0,0,0.000590145,0,99.941,0,6801,5693,5693,0,0,5693,1108,0,0,0,0,0,0,0,0,100,0,0.000289792,0,99.6997,0,96230,91789,6.84908e+07
720,2592000,8614441,7840,5566,1,0,176,7663,1,0,0,0,0.000127551,0,99.9872,0,31484,50234962,9306,27164246,8933,372,8933,1,0,0,0,0.000107458,0,99.9893,0,14338,8214,8214,0,0,8214,6124,0,0,0,0,0,0,0,0,100,0,7.88644e-05,0,99.9745,0,96949,91910,6.85309e+07
721,2595600,8628611,14170,4615,0,92,160,13918,0,92,8,84,0,0.00649259,100,0.649259,48515,50257880,12249,27176495,11970,279,11783,0,187,15,172,0,0.0152666,100,1.52666,22096,10669,10669,0,0,10669,11421,0,0,0,0,23,256,0,0,100,0,0,0.00752265,100,1.05606,33488,91640,6.84041e+07
722,2599200,8637831,9220,3080,0,92,159,8968,0,93,9,83,0,0.0100868,100,1.00868,26269,50267654,5120,27181615,4945,175,4833,0,112,6,106,0,0.021875,100,2.1875,11929,4654,4654,0,0,4654,7233,0,0,0,0,15,189,0,0,100,0,0,0.0107929,100,1.42957,33779,89949,6.80441e+07
723,2602800,8643778,5947,2272,0,75,178,5694,0,75,8,67,0,0.0126114,100,1.26114,23753,50280783,7027,27188642,6708,318,6550,1,158,15,143,0.000142308,0.0224847,99.9858,2.24847,10779,6102,6102,0,0,6102,4641,0,0,0,0,23,210,0,0,100,0,5.24219e-05,0.0122143,99.9832,1.7959,34385,89623,6.79471e+07
724,2606400,8670255,26477,13049,1,436,918,25121,1,437,34,402,3.77686e-05,0.0165049,99.9962,1.65049,82747,50316878,18586,27207228,17896,688,17594,2,302,26,276,0.000107608,0.0162488,99.9892,1.62488,37684,17509,17509,0,0,17509,19960,0,0,0,0,60,678,0,0,100,0,4.79448e-05,0.0118104,99.9887,1.63993,34772,88653,6.82811e+07
